,rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_name,opening_ply,game_category,white level,black level,Rating_Diff,Quality,winner condition,base_time,increment_time
12902,True,113,outoftime,white,1822,1992,C50,Italian Game,5,blitz,Intermediate,Intermediate,170,High Quality,higher rating,8,0
12903,True,67,resign,white,1986,1828,A40,English Defense,4,blitz,Intermediate,Intermediate,158,High Quality,higher rating,8,0
12904,True,68,resign,black,1996,2011,D15,Slav Defense,7,blitz,Intermediate,Advanced,15,High Quality,higher rating,8,0
12905,True,85,resign,white,1990,1825,D06,Queen's Gambit Refused,4,rapid,Intermediate,Intermediate,165,High Quality,higher rating,10,0
12906,True,120,outoftime,black,2001,2005,D31,Queen's Gambit Declined,5,rapid,Advanced,Advanced,4,High Quality,higher rating,15,0
12907,True,134,mate,black,2017,1989,A03,Bird Opening,2,rapid,Advanced,Intermediate,28,High Quality,lower rating,15,0
12908,True,110,draw,draw,2011,1989,A15,English Opening,3,rapid,Advanced,Intermediate,22,High Quality,higher rating,10,2
12909,True,51,resign,black,2000,2000,D52,Queen's Gambit Declined,11,rapid,Intermediate,Intermediate,0,High Quality,higher rating,10,2
12910,True,89,resign,white,1988,2011,D55,Queen's Gambit Declined,11,rapid,Intermediate,Advanced,23,High Quality,higher rating,10,2
12911,True,43,resign,white,1930,2016,A28,English Opening,6,rapid,Intermediate,Advanced,86,High Quality,higher rating,10,2
12912,True,136,resign,black,1945,2006,C65,Ruy Lopez,7,rapid,Intermediate,Advanced,61,High Quality,higher rating,15,0
12913,True,86,outoftime,black,2020,1932,E46,Nimzo-Indian Defense,9,rapid,Advanced,Intermediate,88,High Quality,lower rating,15,0
12914,True,96,mate,black,1826,2015,C65,Ruy Lopez,6,rapid,Intermediate,Advanced,189,High Quality,higher rating,15,0
12915,True,56,resign,black,2032,1810,D02,Queen's Pawn Game,4,rapid,Advanced,Intermediate,222,Medium Quality,lower rating,15,0
12916,True,68,resign,black,1814,2027,C65,Ruy Lopez,6,rapid,Intermediate,Advanced,213,Medium Quality,higher rating,15,0
12917,False,46,resign,black,1983,2027,C54,Italian Game,13,rapid,Intermediate,Advanced,44,High Quality,higher rating,10,0
12918,True,95,outoftime,white,2017,1989,E20,Nimzo-Indian Defense #2,5,rapid,Advanced,Intermediate,28,High Quality,higher rating,10,0
12919,True,82,outoftime,black,2029,1987,D02,Queen's Pawn Game,4,rapid,Advanced,Intermediate,42,High Quality,lower rating,15,0
12920,True,49,mate,white,2199,2035,E12,Queen's Indian Defense,7,bullet,Advanced,Advanced,164,High Quality,higher rating,1,30
12921,False,102,draw,draw,2035,2045,D00,Queen's Pawn Game,3,rapid,Advanced,Advanced,10,High Quality,higher rating,10,0
12922,True,32,outoftime,black,1924,2027,A01,Nimzo-Larsen Attack,5,rapid,Intermediate,Advanced,103,High Quality,higher rating,10,2
12923,True,101,mate,white,2021,1871,A40,English Defense #2,2,rapid,Advanced,Intermediate,150,High Quality,higher rating,10,0
12924,True,135,resign,black,1941,2012,C91,Ruy Lopez,18,rapid,Intermediate,Advanced,71,High Quality,higher rating,10,0
12925,True,107,outoftime,white,2002,1950,C00,French Defense,5,rapid,Advanced,Intermediate,52,High Quality,higher rating,10,0
12926,True,112,outoftime,black,1960,1992,C65,Ruy Lopez,7,rapid,Intermediate,Intermediate,32,High Quality,higher rating,10,0
12927,True,39,resign,white,1925,1753,A40,Horwitz Defense,2,rapid,Intermediate,Intermediate,172,High Quality,higher rating,10,0
12928,True,55,resign,white,1686,1767,C00,French Defense,3,rapid,Intermediate,Intermediate,81,High Quality,higher rating,10,0
12929,True,49,resign,white,1888,1775,C02,French Defense,10,rapid,Intermediate,Intermediate,113,High Quality,higher rating,10,0
12930,True,26,resign,black,1792,1619,D07,Queen's Gambit Refused,5,rapid,Intermediate,Intermediate,173,High Quality,lower rating,10,0
12931,True,75,resign,white,1787,1549,D35,Queen's Gambit Declined,9,rapid,Intermediate,Beginner,238,Medium Quality,higher rating,10,0
12932,True,2,resign,black,1567,1782,A00,Mieses Opening,1,rapid,Beginner,Intermediate,215,Medium Quality,higher rating,10,0
12933,True,2,resign,white,1776,1572,A00,Mieses Opening,1,rapid,Intermediate,Beginner,204,Medium Quality,higher rating,10,0
12934,True,2,resign,black,1578,1771,A00,Mieses Opening,1,rapid,Beginner,Intermediate,193,High Quality,higher rating,10,0
12935,True,2,resign,black,1789,1560,A00,Mieses Opening,1,rapid,Intermediate,Beginner,229,Medium Quality,lower rating,10,0
12936,True,2,resign,white,1783,1565,A00,Mieses Opening,1,rapid,Intermediate,Beginner,218,Medium Quality,higher rating,10,0
12937,True,27,resign,white,1811,1794,C02,French Defense,7,rapid,Intermediate,Intermediate,17,High Quality,higher rating,10,0
12938,True,148,outoftime,draw,1485,1802,C00,French Defense,3,rapid,Beginner,Intermediate,317,Medium Quality,higher rating,10,0
12939,True,2,resign,black,1570,1797,A00,Van't Kruijs Opening,1,rapid,Beginner,Intermediate,227,Medium Quality,higher rating,10,0
12940,True,2,resign,white,1792,1575,A00,Van't Kruijs Opening,1,rapid,Intermediate,Beginner,217,Medium Quality,higher rating,10,0
12941,True,2,resign,white,1787,1581,A00,Mieses Opening,1,rapid,Intermediate,Beginner,206,Medium Quality,higher rating,10,0
12942,True,2,resign,white,1781,1587,A00,Mieses Opening,1,rapid,Intermediate,Beginner,194,High Quality,higher rating,10,0
12943,True,2,resign,white,1776,1593,A00,Mieses Opening,1,rapid,Intermediate,Beginner,183,High Quality,higher rating,10,0
12944,True,2,resign,black,1599,1769,A00,Mieses Opening,1,rapid,Beginner,Intermediate,170,High Quality,higher rating,10,0
12945,True,2,resign,white,1763,1606,A00,Mieses Opening,1,rapid,Intermediate,Intermediate,157,High Quality,higher rating,10,0
12946,True,2,resign,black,1613,1756,A40,Horwitz Defense,2,rapid,Intermediate,Intermediate,143,High Quality,higher rating,10,0
12947,True,2,resign,white,1749,1620,A00,Mieses Opening,1,rapid,Intermediate,Intermediate,129,High Quality,higher rating,10,0
12948,True,2,resign,white,1604,1765,A00,Saragossa Opening,1,rapid,Intermediate,Intermediate,161,High Quality,higher rating,10,0
12949,True,28,resign,black,1775,1786,D10,Slav Defense,5,rapid,Intermediate,Intermediate,11,High Quality,higher rating,10,0
12950,True,2,resign,white,1769,1625,A40,Horwitz Defense,2,rapid,Intermediate,Intermediate,144,High Quality,higher rating,10,0
12951,True,2,resign,white,1761,1632,A40,Horwitz Defense,2,rapid,Intermediate,Intermediate,129,High Quality,higher rating,10,0
12952,True,2,resign,white,1616,1777,A00,Mieses Opening,1,rapid,Intermediate,Intermediate,161,High Quality,higher rating,10,0
12953,True,2,resign,white,1771,1623,A40,Horwitz Defense,2,rapid,Intermediate,Intermediate,148,High Quality,higher rating,10,0
12954,True,2,resign,white,1763,1630,A40,Horwitz Defense,2,rapid,Intermediate,Intermediate,133,High Quality,higher rating,10,0
12955,True,37,resign,white,1639,1779,C00,French Defense #2,2,rapid,Intermediate,Intermediate,140,High Quality,higher rating,10,0
12956,True,24,resign,black,1795,1618,D35,Queen's Gambit Declined,7,rapid,Intermediate,Intermediate,177,High Quality,lower rating,10,0
12957,True,14,resign,black,1811,1631,A00,Mieses Opening,1,rapid,Intermediate,Intermediate,180,High Quality,lower rating,10,0
12958,True,39,resign,white,1874,1833,C00,French Defense,3,rapid,Intermediate,Intermediate,41,High Quality,higher rating,10,0
12959,True,152,resign,black,1838,2053,D10,Slav Defense,5,rapid,Intermediate,Advanced,215,Medium Quality,higher rating,10,0
12960,True,74,resign,black,1908,1825,C17,French Defense,9,rapid,Intermediate,Intermediate,83,High Quality,lower rating,10,0
12961,True,34,resign,black,1838,1761,E76,King's Indian Defense,9,rapid,Intermediate,Intermediate,77,High Quality,lower rating,10,0
12962,True,115,resign,black,1765,1829,C00,French Defense,3,rapid,Intermediate,Intermediate,64,High Quality,higher rating,10,0
12963,True,117,resign,white,1817,1856,A58,Benko Gambit Accepted |  Fully Accepted Variation,9,rapid,Intermediate,Intermediate,39,High Quality,higher rating,10,0
12964,True,92,resign,black,1821,2067,E76,King's Indian Defense,13,rapid,Intermediate,Advanced,246,Medium Quality,higher rating,10,0
12965,True,94,resign,black,1788,1811,A00,Saragossa Opening,1,rapid,Intermediate,Intermediate,23,High Quality,higher rating,10,0
12966,True,90,resign,black,1682,1804,A00,Polish Opening,4,rapid,Intermediate,Intermediate,122,High Quality,higher rating,10,0
12967,True,57,resign,white,1792,1796,E76,King's Indian Defense,9,rapid,Intermediate,Intermediate,4,High Quality,higher rating,10,0
12968,True,56,resign,black,1798,1685,D31,Semi-Slav Defense,6,rapid,Intermediate,Intermediate,113,High Quality,lower rating,10,0
12969,True,92,mate,black,1693,1789,C02,French Defense,7,rapid,Intermediate,Intermediate,96,High Quality,higher rating,10,0
12970,True,125,resign,white,2018,1794,A84,Dutch Defense,5,blitz,Advanced,Intermediate,224,Medium Quality,higher rating,7,2
12971,True,47,resign,white,1701,1809,C02,French Defense,9,rapid,Intermediate,Intermediate,108,High Quality,higher rating,10,0
12972,True,72,resign,black,1644,1802,C01,French Defense,5,rapid,Intermediate,Intermediate,158,High Quality,higher rating,10,0
12973,True,43,draw,draw,1800,1881,D31,Queen's Gambit Declined,5,rapid,Intermediate,Intermediate,81,High Quality,higher rating,10,0
12974,True,100,outoftime,black,1811,1808,D25,Queen's Gambit Accepted,7,rapid,Intermediate,Intermediate,3,High Quality,lower rating,10,0
12975,True,44,resign,black,1525,1538,C55,Italian Game,7,rapid,Beginner,Beginner,13,High Quality,higher rating,10,0
12976,True,40,mate,black,1538,1513,D30,Queen's Gambit Declined,7,rapid,Beginner,Beginner,25,High Quality,lower rating,10,0
12977,True,57,mate,white,1585,1549,C45,Scotch Game,8,rapid,Beginner,Beginner,36,High Quality,higher rating,10,0
12978,True,60,resign,black,1519,1538,B20,Sicilian Defense,3,rapid,Beginner,Beginner,19,High Quality,higher rating,10,0
12979,True,28,resign,black,1549,1589,C40,King's Knight Opening,3,rapid,Beginner,Beginner,40,High Quality,higher rating,10,0
12980,True,86,resign,black,1512,1524,C45,Scotch Game,8,rapid,Beginner,Beginner,12,High Quality,higher rating,15,0
12981,True,56,resign,black,1528,1805,B54,Sicilian Defense,5,rapid,Beginner,Intermediate,277,Medium Quality,higher rating,10,0
12982,True,91,resign,white,1796,1533,C44,Ponziani Opening,6,rapid,Intermediate,Beginner,263,Medium Quality,higher rating,10,0
12983,True,51,mate,white,1486,1973,D55,Queen's Gambit Declined,11,rapid,Beginner,Intermediate,487,Low Quality,higher rating,10,0
12984,True,20,resign,black,1478,1625,C58,Italian Game,11,rapid,Beginner,Intermediate,147,High Quality,higher rating,10,0
12985,True,57,resign,white,1473,1196,B32,Sicilian Defense,5,rapid,Beginner,Beginner,277,Medium Quality,higher rating,10,0
12986,True,102,resign,black,1518,1458,C70,Ruy Lopez,8,rapid,Beginner,Beginner,60,High Quality,lower rating,10,0
12987,True,43,mate,white,1445,1445,C41,Philidor Defense #3,5,rapid,Beginner,Beginner,0,High Quality,higher rating,10,0
12988,True,81,mate,white,1535,1455,A01,Nimzo-Larsen Attack,2,rapid,Beginner,Beginner,80,High Quality,higher rating,10,0
12989,True,131,outoftime,white,1641,1463,A16,English Opening,3,rapid,Intermediate,Beginner,178,High Quality,higher rating,10,0
12990,True,39,resign,white,1569,1472,C45,Scotch Game,10,rapid,Beginner,Beginner,97,High Quality,higher rating,10,0
12991,True,42,resign,black,1489,1401,B01,Scandinavian Defense,4,rapid,Beginner,Beginner,88,High Quality,lower rating,10,0
12992,True,11,mate,white,1941,1491,A40,Queen's Pawn,1,rapid,Intermediate,Beginner,450,Low Quality,higher rating,10,0
12993,True,152,outoftime,draw,1485,1661,B76,Sicilian Defense,14,rapid,Beginner,Intermediate,176,High Quality,higher rating,10,0
12994,True,34,resign,black,1489,1798,B36,Sicilian Defense,8,rapid,Beginner,Intermediate,309,Medium Quality,higher rating,10,0
12995,True,43,resign,white,1806,1493,C62,Ruy Lopez,6,rapid,Intermediate,Beginner,313,Medium Quality,higher rating,10,0
12996,True,95,resign,black,1509,1478,A45,Indian Game,2,rapid,Beginner,Beginner,31,High Quality,lower rating,10,0
12997,True,73,resign,black,1496,1389,D10,Slav Defense #3,6,rapid,Beginner,Beginner,107,High Quality,lower rating,10,0
12998,True,33,resign,black,991,1495,C22,Center Game,6,rapid,Rookie,Beginner,504,Low Quality,higher rating,10,0
12999,True,31,resign,white,1924,1497,C52,Italian Game,12,rapid,Intermediate,Beginner,427,Low Quality,higher rating,10,0
13000,True,84,resign,black,1498,2044,A43,Benoni Defense,3,rapid,Beginner,Advanced,546,Low Quality,higher rating,10,0
13001,True,57,resign,white,1476,1746,C57,Italian Game,10,rapid,Beginner,Intermediate,270,Medium Quality,higher rating,10,0
13002,True,106,resign,black,1489,1501,C72,Ruy Lopez,9,rapid,Beginner,Beginner,12,High Quality,higher rating,10,0
13003,True,98,outoftime,black,1358,1479,A00,Kadas Opening,1,rapid,Beginner,Beginner,121,High Quality,higher rating,10,0
13004,True,107,mate,white,1470,1341,C54,Italian Game,11,rapid,Beginner,Beginner,129,High Quality,higher rating,10,0
13005,True,118,resign,black,1485,1473,B12,Caro-Kann Defense,5,rapid,Beginner,Beginner,12,High Quality,lower rating,10,0
13006,True,83,resign,white,1802,1489,A45,Indian Game,3,rapid,Intermediate,Beginner,313,Medium Quality,higher rating,10,0
13007,True,101,mate,white,1474,1489,E92,King's Indian Defense,13,rapid,Beginner,Beginner,15,High Quality,higher rating,30,0
13008,True,19,resign,white,1562,1486,A45,Indian Game,3,rapid,Beginner,Beginner,76,High Quality,higher rating,10,0
13009,False,20,resign,white,2700,1486,B18,Caro-Kann Defense,8,rapid,GrandMaster,Beginner,1214,Low Quality,higher rating,30,30
13010,True,63,resign,white,1494,1502,A00,Hungarian Opening,2,rapid,Beginner,Beginner,8,High Quality,higher rating,10,0
13011,True,95,resign,white,1529,1517,B13,Caro-Kann Defense,5,rapid,Beginner,Beginner,12,High Quality,higher rating,10,0
13012,True,100,outoftime,black,1529,1622,C53,Italian Game,7,rapid,Beginner,Intermediate,93,High Quality,higher rating,10,0
13013,True,30,resign,black,1532,1956,B06,Modern Defense,2,rapid,Beginner,Intermediate,424,Low Quality,higher rating,10,0
13014,True,40,resign,black,1532,1514,B00,Caro-Kann Defense,3,rapid,Beginner,Beginner,18,High Quality,lower rating,10,0
13015,True,42,resign,black,1520,1794,D50,Queen's Gambit Declined,7,rapid,Beginner,Intermediate,274,Medium Quality,higher rating,10,0
13016,False,120,draw,draw,1500,1885,C03,French Defense,5,blitz,Beginner,Intermediate,385,Medium Quality,higher rating,5,60
13017,True,68,mate,black,1047,1231,C41,Philidor Defense #2,4,rapid,Rookie,Beginner,184,High Quality,higher rating,10,10
13018,False,15,mate,white,1226,1084,A16,English Opening,3,rapid,Beginner,Rookie,142,High Quality,higher rating,15,0
13019,False,40,resign,black,911,1226,C41,Philidor Defense,5,rapid,Rookie,Beginner,315,Medium Quality,higher rating,25,0
13020,False,23,mate,white,1226,870,A40,Horwitz Defense,2,rapid,Beginner,Rookie,356,Medium Quality,higher rating,10,0
13021,False,45,mate,white,1073,1226,A40,Horwitz Defense,2,rapid,Rookie,Beginner,153,High Quality,higher rating,15,15
13022,True,36,mate,black,1106,1218,C41,Philidor Defense,5,rapid,Beginner,Beginner,112,High Quality,higher rating,15,10
13023,True,49,mate,white,1213,983,B15,Caro-Kann Defense,7,rapid,Beginner,Rookie,230,Medium Quality,higher rating,10,0
13024,True,55,mate,white,1081,1228,C41,Philidor Defense,5,blitz,Rookie,Beginner,147,High Quality,higher rating,5,10
13025,True,43,mate,white,1221,1095,A40,Horwitz Defense,2,rapid,Beginner,Rookie,126,High Quality,higher rating,17,0
13026,False,22,mate,black,1152,1221,C00,French Defense,3,rapid,Beginner,Beginner,69,High Quality,higher rating,20,5
13027,False,32,mate,black,1164,1221,C41,Philidor Defense #3,5,rapid,Beginner,Beginner,57,High Quality,higher rating,10,0
13028,False,77,resign,white,1221,1173,A40,English Defense #2,2,rapid,Beginner,Beginner,48,High Quality,higher rating,10,0
13029,True,41,mate,white,1111,1236,C41,Philidor Defense #3,5,rapid,Beginner,Beginner,125,High Quality,higher rating,10,0
13030,False,53,resign,white,1236,1023,A45,Indian Game,2,rapid,Beginner,Rookie,213,Medium Quality,higher rating,20,0
13031,False,70,mate,black,1023,1236,C00,French Defense,3,rapid,Rookie,Beginner,213,Medium Quality,higher rating,20,0
13032,False,79,mate,white,1236,964,A80,Dutch Defense,3,rapid,Beginner,Rookie,272,Medium Quality,higher rating,11,5
13033,False,34,resign,black,1253,1236,C20,King's Pawn Game,3,rapid,Beginner,Beginner,17,High Quality,lower rating,30,0
13034,False,40,mate,black,1236,1500,D01,Queen's Pawn Game,4,rapid,Beginner,Beginner,264,Medium Quality,higher rating,180,180
13035,True,51,resign,white,1231,997,B15,Caro-Kann Defense,5,rapid,Beginner,Rookie,234,Medium Quality,higher rating,10,10
13036,False,17,resign,white,1073,1231,C41,Philidor Defense,5,rapid,Rookie,Beginner,158,High Quality,higher rating,25,15
13037,False,39,resign,white,1311,1231,C41,Philidor Defense,5,rapid,Beginner,Beginner,80,High Quality,higher rating,15,0
13038,True,33,mate,white,1221,1173,D00,Queen's Pawn Game,4,rapid,Beginner,Beginner,48,High Quality,higher rating,15,0
13039,True,36,resign,white,954,1240,A00,Mieses Opening,2,rapid,Rookie,Beginner,286,Medium Quality,higher rating,15,14
13040,True,38,mate,black,1096,1233,C20,King's Pawn Game,3,blitz,Rookie,Beginner,137,High Quality,higher rating,5,15
13041,False,15,mate,white,1218,1233,C41,Philidor Defense #3,5,rapid,Beginner,Beginner,15,High Quality,higher rating,10,2
13042,True,37,resign,white,1225,1104,A40,Horwitz Defense,2,rapid,Beginner,Beginner,121,High Quality,higher rating,10,3
13043,True,41,resign,white,1796,1838,B21,Sicilian Defense,3,rapid,Intermediate,Intermediate,42,High Quality,higher rating,10,0
13044,True,69,mate,white,1946,1847,B50,Sicilian Defense,4,rapid,Intermediate,Intermediate,99,High Quality,higher rating,10,0
13045,True,51,resign,white,1841,1657,B72,Sicilian Defense,11,rapid,Intermediate,Intermediate,184,High Quality,higher rating,10,0
